latitude,longitude,time
-37.70259,147.94583,2019-12-03 1518
-37.403909999999996,148.28474,2019-12-03 1518
-37.39956,148.27995,2019-12-03 1518
-37.404579999999996,148.29016000000001,2019-12-03 1518
-37.62184,147.89609,2019-12-03 1518
-37.65961,147.90025,2019-12-03 1518
-37.62595,147.96043,2019-12-03 1518
-37.62231,147.9612,2019-12-03 1518
-37.6255,147.89555,2019-12-03 1518
-37.69996,147.94353,2019-12-04 0336
-37.62549,147.96272,2019-12-04 0342
-37.619170000000004,147.98428,2019-12-04 0342
-37.621759999999995,147.96198,2019-12-04 0342
-37.61607,147.97803000000002,2019-12-04 0342
-37.414320000000004,148.00478999999999,2019-12-04 0342
-37.41559,147.9935,2019-12-04 0342
-37.418079999999996,148.00513,2019-12-04 0342
-37.35788,147.96493999999998,2019-12-04 0342
-37.43371,148.00153,2019-12-04 0342
-37.43308,148.00708,2019-12-04 0342
-37.41128,147.99706,2019-12-04 0342
-37.41062,148.00269,2019-12-04 0342
-37.41183,147.99306,2019-12-04 0342
-37.41122,147.99849,2019-12-04 0342
-37.39497,148.274,2019-12-04 0342
-37.404790000000006,148.28665,2019-12-04 0342
-36.593509999999995,147.12073999999998,2019-12-04 0342
-37.377829999999996,147.99011000000002,2019-12-04 0342
-37.37843,147.98494,2019-12-04 0342
-37.37528,147.9792,2019-12-04 0342
-37.34793,147.95203,2019-12-04 0342
-37.4698,147.95232,2019-12-04 0342
-37.383109999999995,147.99011000000002,2019-12-04 1500
-37.37765,147.97798,2019-12-04 1500
-37.37978,147.99097,2019-12-04 1500
-37.37907,147.98662,2019-12-04 1500
-37.44873,147.56117,2019-12-04 1500
-37.449459999999995,147.56557,2019-12-04 1500
-37.452059999999996,147.56024,2019-12-04 1500
-37.4528,147.56467,2019-12-04 1500
-37.43308,147.97718999999998,2019-12-04 1500
-37.426429999999996,147.97896,2019-12-04 1500
-37.42499,147.97017,2019-12-04 1500
-37.42427,147.96576000000002,2019-12-04 1500
-37.42238,147.97546,2019-12-04 1500
-37.421659999999996,147.97107,2019-12-04 1500
-37.42094,147.96666000000002,2019-12-04 1500
-37.70518,147.94447,2019-12-04 1500
-37.47168,147.95125,2019-12-04 1500
-37.39837,148.29639,2019-12-04 1500
-37.40168,148.29551999999998,2019-12-04 1500
-37.4043,148.2903,2019-12-04 1500
-37.4064,148.30331,2019-12-04 1500
-37.40762,148.28943,2019-12-04 1500
-37.349270000000004,147.95334,2019-12-04 1500
-37.34594,147.95415,2019-12-04 1500
-37.48574,147.95227,2019-12-04 1500
-37.48645,147.95662,2019-12-04 1500
-37.48455,147.96613,2019-12-04 1500
-37.48383,147.96181,2019-12-04 1500
-37.48312,147.95744,2019-12-04 1500
-37.4824,147.95309,2019-12-04 1500
-37.4812,147.96693,2019-12-04 1500
-37.48049,147.96258999999998,2019-12-04 1500
-37.47381,147.96423000000001,2019-12-04 1500
-37.468340000000005,147.95203,2019-12-04 1500
-37.39886,148.27805,2019-12-04 1500
-37.4036,148.28595,2019-12-04 1500
-37.40217,148.27715,2019-12-04 1500
-37.39815,148.27365,2019-12-04 1500
-37.36013,147.91382,2019-12-04 1500
-37.35753,147.91913,2019-12-04 1500
-37.3568,147.91468999999998,2019-12-04 1500
-37.349000000000004,147.93059,2019-12-04 1500
-37.345659999999995,147.93143999999998,2019-12-04 1500
-37.39483,148.27454,2019-12-04 1500
-37.40692,148.28506000000002,2019-12-04 1500
-37.3924,147.9832,2019-12-04 1500
-37.41267,148.00095,2019-12-04 1500
-37.41339,148.00536,2019-12-04 1500
-37.41527,147.99567,2019-12-04 1500
-37.41599,148.00005,2019-12-04 1500
-37.416709999999995,148.00446000000002,2019-12-04 1500
-37.414559999999994,147.9913,2019-12-04 1500
-37.41932,147.99911,2019-12-04 1500
-37.41788,147.99039,2019-12-04 1500
-37.41859,147.99475,2019-12-04 1500
-37.42003,148.00354,2019-12-04 1500
-37.42669,148.00173999999998,2019-12-04 1500
-37.42715,147.98337,2019-12-04 1500
-37.42787,147.98778000000001,2019-12-04 1500
-37.43002,148.00087,2019-12-04 1500
-37.434059999999995,148.00436000000002,2019-12-04 1500
-37.43335,148.0,2019-12-04 1500
